SalePeriod,SaleDate,SalesPeriodType,Industry,DataType,ProductCategoryName,Quantity,Units,TOTAL_$
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,14.84,11,247.0
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,92.85,38,760.8
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Couriers,Shake/Trim,469.0,25,973.0
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),28.0,3,71.0
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Couriers,Vape Product,75.0,67,2325.0
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Operators,Buds,5570.21,706,25911.32
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Operators,Concentrate,11.5,5,270.54
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Operators,Concentrate (Bulk),2.0,2,43.59
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Operators,Concentrate (Each),65.0,37,1501.58
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Operators,Infused (edible),299.0,254,5293.54
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,40.0
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Operators,Infused Beverage,13.0,6,55.53
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,152.35,107,2212.42
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,446.5,219,3512.66
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),805.0,68,2370.69
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Delivery Operators,Vape Product,350.0,264,9760.21
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Buds,384685.78,49910,1648164.93
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Concentrate,1821.53,855,32337.08
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Concentrate (Bulk),183.2,102,2049.87
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Concentrate (Each),5817.0,5067,191605.28
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Infused (edible),26516.0,20126,421969.28
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Infused (non-edible),438.0,265,9102.26
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Infused Beverage,3519.0,1813,21601.44
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Infused Liquid (Bulk),2.0,2,40.0
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Infused Pre-Rolls,19170.56,9333,188731.41
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Kief,1082.0,61,1374.7
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Raw Pre-Rolls,82991.15,48360,547742.11
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Seeds,383.0,7,623.0
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Shake/Trim,14529.15,1174,34464.22
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Shake/Trim (by strain),43144.6,4172,102509.99
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Suppository,1.0,1,70.0
2001-01-01 - 2026-04-12,2025-03-26,Historical,Adult-Use,Retail,Vape Product,30989.0,27778,843705.56
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Couriers,Buds,1113.0,101,4876.8
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Couriers,Concentrate,3.5,1,65.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),5.0,5,260.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Couriers,Infused (edible),46.0,37,695.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),1.0,1,20.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Couriers,Infused Beverage,3.0,1,18.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,30.400000000000002,14,599.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,68.7,34,586.8
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Couriers,Shake/Trim,329.0,20,730.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),14.0,2,36.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Couriers,Vape Product,83.0,69,2510.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Buds,4340.71,469,20691.55
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Concentrate,14.5,9,412.43
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Concentrate (Each),50.0,39,1562.08
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Infused (edible),255.0,203,4377.74
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,71.52
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Infused Beverage,1.0,1,4.62
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,120.5,71,1752.6
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Kief,2.0,1,39.98
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,559.2,340,4272.41
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Shake/Trim,21.0,3,75.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),595.0,61,1788.79
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Delivery Operators,Vape Product,400.0,336,10586.47
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Buds,431904.93,54731,1822747.27
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Concentrate,1917.52,929,36196.83
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Concentrate (Bulk),239.8,113,2491.43
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Concentrate (Each),6120.0,5258,200068.16
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Immature Plants,2.0,2,80.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Infused (edible),28511.0,21784,457422.27
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Infused (non-edible),552.0,348,9793.62
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Infused Beverage,4093.0,2045,25307.1
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Infused Pre-Rolls,18822.88,10723,212177.8
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Kief,1077.5,62,1314.27
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Raw Pre-Rolls,91832.35,52920,610989.69
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Seeds,16.0,6,302.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Shake/Trim,16311.78,1338,38089.01
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Shake/Trim (by strain),46806.6,4542,116602.72
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Suppository,2.0,2,117.0
2001-01-01 - 2026-04-12,2025-03-27,Historical,Adult-Use,Retail,Vape Product,33055.0,29652,908474.76
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Couriers,Buds,1912.0,131,7469.8
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Couriers,Concentrate,9.0,4,205.0
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),2.0,2,95.0
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Couriers,Infused (edible),56.0,42,929.0
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Couriers,Infused Beverage,2.0,2,28.0
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,20.14,13,315.0
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,93.05,51,795.4
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Couriers,Shake/Trim,350.0,23,790.0
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Couriers,Vape Product,90.0,83,2684.0
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Operators,Buds,5916.18,662,27561.75
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Operators,Concentrate,13.5,10,340.71
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Operators,Concentrate (Each),75.0,59,2457.75
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Operators,Infused (edible),380.0,291,5878.99
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Operators,Infused (non-edible),4.0,2,43.0
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Operators,Infused Beverage,23.0,10,116.46
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,413.25,169,3810.89
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,604.95,309,4651.99
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Operators,Shake/Trim,14.0,2,50.0
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),668.5,66,2146.8
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Delivery Operators,Vape Product,431.0,359,11291.21
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Buds,535172.8,67737,2257787.17
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Concentrate,2273.07,1134,41949.18
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Concentrate (Bulk),273.32,145,3429.48
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Concentrate (Each),7806.0,6752,244300.86
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Immature Plants,3.0,2,120.0
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Infused (edible),37874.0,29575,609587.55
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Infused (non-edible),482.0,378,12549.36
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Infused Beverage,7255.0,3586,44545.79
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Infused Pre-Rolls,41236.37,15164,299002.89
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Kief,4067.5,62,1172.7
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Raw Pre-Rolls,114525.46,64321,757256.26
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Seeds,3.0,1,30.0
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Shake/Trim,24839.21,1873,53663.72
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Shake/Trim (by strain),51919.2,5007,125360.95
2001-01-01 - 2026-04-12,2025-03-28,Historical,Adult-Use,Retail,Vape Product,39289.0,35410,1092442.2
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Couriers,Buds,1561.0,152,6322.4
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Couriers,Concentrate,3.0,3,104.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),5.0,5,195.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Couriers,Infused (edible),84.0,70,1322.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Couriers,Infused Beverage,8.0,4,46.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,35.69,25,664.75
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,135.75,81,1161.1
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Couriers,Shake/Trim,245.0,15,520.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),7.0,1,18.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Couriers,Vape Product,114.0,98,3451.75
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Buds,5689.0,629,26533.32
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Concentrate,5.5,3,127.92
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Concentrate (Bulk),1.0,1,25.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Concentrate (Each),51.0,42,1714.05
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Infused (edible),372.0,316,6063.02
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Infused (non-edible),2.0,2,80.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Infused Beverage,14.0,7,60.9
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,167.0,94,2592.03
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,726.0,434,6112.77
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Shake/Trim,35.0,4,125.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),217.0,14,810.9
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Delivery Operators,Vape Product,412.0,367,11560.26
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Buds,458784.91,58256,1952327.72
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Concentrate,1881.64,919,34238.31
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Concentrate (Bulk),196.57999999999998,101,2050.34
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Concentrate (Each),7098.0,6147,236795.98
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Immature Plants,69.0,51,2756.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Infused (edible),37350.0,29106,607428.1
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Infused (non-edible),537.0,438,13746.97
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Infused Beverage,6465.0,3517,40941.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Infused Pre-Rolls,33383.12,13262,269010.13
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Kief,1084.0,60,1455.67
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Raw Pre-Rolls,101252.81,57616,673913.23
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Seeds,5.0,5,144.0
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Shake/Trim,19579.03,1566,44361.46
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Shake/Trim (by strain),44366.6,4329,108175.74
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Suppository,2.0,2,96.11
2001-01-01 - 2026-04-12,2025-03-29,Historical,Adult-Use,Retail,Vape Product,34711.0,31387,961842.54
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Couriers,Buds,1239.0,120,4965.52
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Couriers,Concentrate,10.0,5,230.0
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),4.0,3,198.0
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Couriers,Infused (edible),55.0,49,906.75
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Couriers,Infused Beverage,14.0,7,89.0
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,44.519999999999996,26,771.0
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,103.0,46,834.55
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Couriers,Shake/Trim,371.0,28,870.0
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Couriers,Vape Product,75.0,67,2144.0
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Operators,Buds,5117.0,692,24706.02
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Operators,Concentrate,8.0,7,254.29
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Operators,Concentrate (Each),43.0,41,1438.34
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Operators,Infused (edible),309.0,280,5212.87
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,40.0
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Operators,Infused Beverage,21.0,11,122.08
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,248.0,125,3302.36
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,493.8,274,3933.67
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Operators,Shake/Trim,7.0,1,25.0
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),42.0,4,160.15
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Delivery Operators,Vape Product,291.0,244,8279.34
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Buds,368797.89,48206,1582632.77
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Concentrate,1727.06,849,31710.58
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Concentrate (Bulk),182.12,110,2267.84
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Concentrate (Each),5665.0,4929,185205.94
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Immature Plants,5.0,5,195.9
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Infused (edible),27041.0,20722,438443.04
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Infused (non-edible),455.0,361,10507.18
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Infused Beverage,4098.0,2134,25728.54
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Infused Liquid (Bulk),1.0,1,20.0
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Infused Pre-Rolls,31057.17,9740,198558.91
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Kief,3065.5,54,1049.08
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Raw Pre-Rolls,78627.58,45805,526773.86
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Seeds,28.0,8,489.0
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Shake/Trim,19121.53,1415,40131.86
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Shake/Trim (by strain),39158.31,3822,95674.43
2001-01-01 - 2026-04-12,2025-03-30,Historical,Adult-Use,Retail,Vape Product,28465.0,25762,793823.66
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Couriers,Buds,1235.5,117,4978.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Couriers,Concentrate,10.5,3,200.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),13.0,9,555.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Couriers,Infused (edible),39.0,28,592.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,24.4,13,494.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,85.0,38,662.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Couriers,Shake/Trim,154.0,12,348.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),7.0,1,18.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Couriers,Vape Product,74.0,64,2217.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Buds,4659.68,602,22075.94
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Concentrate,14.0,7,346.11
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Concentrate (Bulk),2.0,1,45.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Concentrate (Each),50.0,32,2010.84
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Infused (edible),243.0,190,4176.77
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,40.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Infused Beverage,15.0,5,63.6
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,97.75,57,1418.05
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Kief,1.0,1,19.99
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,605.5,363,4711.43
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Shake/Trim,7.0,1,25.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),91.0,6,382.57
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Delivery Operators,Vape Product,270.0,217,7937.51
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Buds,359318.54,48572,1534892.82
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Concentrate,1873.7,892,33123.8
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Concentrate (Bulk),192.14,98,2570.56
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Concentrate (Each),5214.0,4495,168462.6
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Immature Plants,11.0,10,440.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Infused (edible),24352.0,18280,388009.4
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Infused (non-edible),368.0,289,8766.82
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Infused Beverage,2699.0,1455,16767.52
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Infused Pre-Rolls,20929.88,8637,174518.21
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Kief,2057.0,45,899.14
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Raw Pre-Rolls,81451.54,46939,529118.14
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Seeds,3.0,3,94.0
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Shake/Trim,15027.369999999999,1203,36250.22
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Shake/Trim (by strain),37215.8,3596,92615.25
2001-01-01 - 2026-04-12,2025-03-31,Historical,Adult-Use,Retail,Vape Product,29017.0,26180,805720.23
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Couriers,Buds,1438.5,140,6147.25
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Couriers,Concentrate,6.0,6,194.0
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),4.0,3,154.0
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Couriers,Infused (edible),66.0,49,1024.2
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Couriers,Infused Beverage,1.0,1,14.0
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,31.32,19,522.5
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,88.25,40,653.7
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Couriers,Shake/Trim,385.0,21,1012.0
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),7.0,1,28.0
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Couriers,Vape Product,77.0,72,2096.0
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Operators,Buds,6075.5,861,29022.14
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Operators,Concentrate,4.0,3,142.81
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Operators,Concentrate (Each),53.0,47,2005.86
2001-01-01 - 2026-04-12,2025-04-01,Historical,Adult-Use,Delivery Operators,Infused (edible),268.0,222,3923.48
